# deck=jormungandr_v1 iter=30 seedbase=grid lanes=2 field=75.00 ms=53997
fenrir_v1,100.00,60,60,2.53,0,0.2185
fenrir_v2,91.67,60,60,2.60,0,0.2259
kraken_v1,88.33,60,60,3.05,0,0.1870
kraken_v2,83.33,60,60,2.95,0,0.1852
fafnir_v1,98.33,60,60,2.88,0,0.1815
fafnir_v2,100.00,60,60,2.73,0,0.1667
skoll_v1,100.00,60,60,2.52,0,0.2389
skoll_v2,100.00,60,60,2.13,0,0.2370
gullinbursti_v1,60.00,60,60,4.78,0,0.1630
gullinbursti_v2,93.33,60,60,3.63,0,0.1815
hraesvelgr_v1,61.67,60,60,2.45,0,0.2034
hraesvelgr_v2,98.33,60,60,2.83,0,0.1852
sleipnir_v1,83.33,60,60,2.87,0,0.1870
sleipnir_v2,96.67,60,60,3.02,0,0.1778
ratatoskr_v1,56.67,60,60,3.52,0,0.1815
ratatoskr_v2,75.00,60,60,2.95,0,0.1981
huldra_v1,45.00,60,60,4.97,0,0.1574
huldra_v2,46.67,60,60,3.90,0,0.1389
ymir_v1,43.33,60,60,4.43,0,0.1556
ymir_v2,38.33,60,60,4.68,0,0.1741
draugr_v1,56.67,60,60,2.95,0,0.1759
draugr_v2,40.00,60,60,3.62,0,0.2074
valkyrie_v1,70.00,60,60,4.52,0,0.1352
valkyrie_v2,78.33,60,60,3.58,0,0.1704
audhumbla_v1,70.00,60,60,4.18,0,0.1593
audhumbla_v2,68.33,60,60,5.80,0,0.0574
hel_v1,65.00,60,60,3.65,0,0.1741
hel_v2,95.00,60,60,2.78,0,0.2037
nidhoggr_v1,58.33,60,60,2.83,0,0.1815
nidhoggr_v2,88.33,60,60,3.58,0,0.1667
